FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0166,optativa
FGA0167,optativa
FGA0168,obrigatória
FGA0178,obrigatória
FGA0184,obrigatória
FGA0187,optativa
FGA0204,obrigatória
FGA0250,obrigatória
FGA0254,obrigatória
FGA0282,optativa
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
MAT0030,obrigatória
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0071,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0037,optativa
FGA0038,obrigatória
FGA0039,obrigatória
FGA0043,obrigatória
FGA0045,obrigatória
FGA0046,optativa
FGA0048,obrigatória
FGA0050,obrigatória
FGA0052,optativa
FGA0066,optativa
FGA0075,optativa
FGA0078,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0090,optativa
FGA0102,obrigatória
FGA0102,optativa
FGA0133,obrigatória
FGA0143,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0155,optativa
FGA0157,obrigatória
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0167,optativa
FGA0168,obrigatória
FGA0175,optativa
FGA0184,obrigatória
FGA0187,optativa
FGA0197,obrigatória
FGA0204,obrigatória
FGA0250,obrigatória
FGA0254,obrigatória
FGA0282,optativa
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
MAT0027,obrigatória
CIC0004,obrigatória
CIC0004,optativa
CIC0007,obrigatória
CIC0007,optativa
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0075,optativa
FGA0078,optativa
FGA0102,obrigatória
FGA0102,optativa
FGA0119,optativa
FGA0120,optativa
FGA0133,obrigatória
FGA0148,obrigatória
FGA0157,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0168,obrigatória
FGA0184,obrigatória
FGA0204,obrigatória
FGA0254,obrigatória
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
MAT0027,obrigatória
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0071,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0009,obrigatória
FGA0011,obrigatória
FGA0021,obrigatória
FGA0038,obrigatória
FGA0039,obrigatória
FGA0043,obrigatória
FGA0044,optativa
FGA0045,obrigatória
FGA0046,optativa
FGA0048,obrigatória
FGA0066,optativa
FGA0075,optativa
FGA0078,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0088,optativa
FGA0102,obrigatória
FGA0102,optativa
FGA0105,optativa
FGA0133,obrigatória
FGA0143,optativa
FGA0144,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0153,obrigatória
FGA0157,obrigatória
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0167,optativa
FGA0168,obrigatória
FGA0169,optativa
FGA0184,obrigatória
FGA0197,obrigatória
FGA0204,obrigatória
FGA0250,obrigatória
FGA0254,obrigatória
FTD0007,optativa
IFD0171,obrigatória
IFD0173,obrigatória
IQD0126,obrigatória
MAT0010,optativa
MAT0024,obrigatória
MAT0026,obrigatória
MAT0027,obrigatória
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0071,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0038,obrigatória
FGA0039,obrigatória
FGA0046,optativa
FGA0056,optativa
FGA0075,optativa
FGA0078,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0093,optativa
FGA0102,obrigatória
FGA0102,optativa
FGA0106,optativa
FGA0119,optativa
FGA0120,optativa
FGA0133,obrigatória
FGA0134,optativa
FGA0143,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0153,obrigatória
FGA0155,optativa
FGA0157,obrigatória
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0168,obrigatória
FGA0169,optativa
FGA0184,obrigatória
FGA0186,optativa
FGA0188,optativa
FGA0197,obrigatória
FGA0204,obrigatória
FGA0254,obrigatória
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0071,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0009,obrigatória
FGA0037,optativa
FGA0038,obrigatória
FGA0039,obrigatória
FGA0043,obrigatória
FGA0045,obrigatória
FGA0046,optativa
FGA0048,obrigatória
FGA0050,obrigatória
FGA0066,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0102,obrigatória
FGA0102,optativa
FGA0105,optativa
FGA0106,optativa
FGA0133,obrigatória
FGA0134,optativa
FGA0139,obrigatória
FGA0139,optativa
FGA0143,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0153,obrigatória
FGA0157,obrigatória
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0168,obrigatória
FGA0169,optativa
FGA0178,obrigatória
FGA0184,obrigatória
FGA0187,optativa
FGA0188,optativa
FGA0197,obrigatória
FGA0204,obrigatória
FGA0250,obrigatória
FGA0254,obrigatória
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0071,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0034,optativa
FGA0037,optativa
FGA0038,obrigatória
FGA0039,obrigatória
FGA0050,obrigatória
FGA0066,optativa
FGA0075,optativa
FGA0078,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0102,obrigatória
FGA0102,optativa
FGA0106,optativa
FGA0133,obrigatória
FGA0134,optativa
FGA0143,optativa
FGA0144,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0153,obrigatória
FGA0155,optativa
FGA0157,obrigatória
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0168,obrigatória
FGA0184,obrigatória
FGA0187,optativa
FGA0197,obrigatória
FGA0204,obrigatória
FGA0250,obrigatória
FGA0254,obrigatória
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0071,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0009,obrigatória
FGA0011,obrigatória
FGA0034,optativa
FGA0037,optativa
FGA0038,obrigatória
FGA0039,obrigatória
FGA0043,obrigatória
FGA0045,obrigatória
FGA0048,obrigatória
FGA0049,optativa
FGA0050,obrigatória
FGA0052,optativa
FGA0064,optativa
FGA0065,optativa
FGA0066,optativa
FGA0075,optativa
FGA0078,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0121,optativa
FGA0133,obrigatória
FGA0143,optativa
FGA0144,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0153,obrigatória
FGA0157,obrigatória
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0166,optativa
FGA0168,obrigatória
FGA0184,obrigatória
FGA0187,optativa
FGA0188,optativa
FGA0197,obrigatória
FGA0204,obrigatória
FGA0250,obrigatória
FGA0254,obrigatória
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
ENE0277,optativa
ENM0068,obrigatória
ENM0071,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0037,optativa
FGA0038,obrigatória
FGA0039,obrigatória
FGA0043,obrigatória
FGA0044,optativa
FGA0045,obrigatória
FGA0048,obrigatória
FGA0067,optativa
FGA0071,optativa
FGA0073,optativa
FGA0075,optativa
FGA0078,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0121,optativa
FGA0133,obrigatória
FGA0134,optativa
FGA0143,optativa
FGA0144,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0153,obrigatória
FGA0157,obrigatória
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0166,optativa
FGA0168,obrigatória
FGA0178,obrigatória
FGA0184,obrigatória
FGA0187,optativa
FGA0197,obrigatória
FGA0204,obrigatória
FGA0250,obrigatória
FGA0254,obrigatória
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
MAT0027,obrigatória
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0071,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0021,obrigatória
FGA0027,optativa
FGA0037,optativa
FGA0038,obrigatória
FGA0039,obrigatória
FGA0043,obrigatória
FGA0045,obrigatória
FGA0050,obrigatória
FGA0066,optativa
FGA0067,optativa
FGA0069,optativa
FGA0075,optativa
FGA0078,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0102,obrigatória
FGA0102,optativa
FGA0106,optativa
FGA0119,optativa
FGA0120,optativa
FGA0133,obrigatória
FGA0134,optativa
FGA0144,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0153,obrigatória
FGA0157,obrigatória
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0166,optativa
FGA0168,obrigatória
FGA0184,obrigatória
FGA0197,obrigatória
FGA0204,obrigatória
FGA0250,obrigatória
FGA0254,obrigatória
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
MAT0027,obrigatória
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0071,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0009,obrigatória
FGA0011,obrigatória
FGA0021,obrigatória
FGA0038,obrigatória
FGA0039,obrigatória
FGA0043,obrigatória
FGA0045,obrigatória
FGA0048,obrigatória
FGA0062,optativa
FGA0075,optativa
FGA0078,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0093,optativa
FGA0102,obrigatória
FGA0102,optativa
FGA0119,optativa
FGA0120,optativa
FGA0133,obrigatória
FGA0134,optativa
FGA0144,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0153,obrigatória
FGA0157,obrigatória
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0168,obrigatória
FGA0184,obrigatória
FGA0187,optativa
FGA0204,obrigatória
FGA0250,obrigatória
FGA0254,obrigatória
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
MAT0027,obrigatória
CIC0004,obrigatória
CIC0004,optativa
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0071,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0038,obrigatória
FGA0039,obrigatória
FGA0043,obrigatória
FGA0045,obrigatória
FGA0050,obrigatória
FGA0067,optativa
FGA0069,optativa
FGA0075,optativa
FGA0078,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0090,optativa
FGA0102,obrigatória
FGA0102,optativa
FGA0119,optativa
FGA0120,optativa
FGA0133,obrigatória
FGA0148,obrigatória
FGA0150,obrigatória
FGA0153,obrigatória
FGA0157,obrigatória
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0168,obrigatória
FGA0184,obrigatória
FGA0187,optativa
FGA0197,obrigatória
FGA0204,obrigatória
FGA0250,obrigatória
FGA0254,obrigatória
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
MAT0027,obrigatória
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0071,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0009,obrigatória
FGA0038,obrigatória
FGA0039,obrigatória
FGA0043,obrigatória
FGA0044,optativa
FGA0045,obrigatória
FGA0048,obrigatória
FGA0049,optativa
FGA0050,obrigatória
FGA0062,optativa
FGA0067,optativa
FGA0071,optativa
FGA0073,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0105,optativa
FGA0121,optativa
FGA0133,obrigatória
FGA0139,obrigatória
FGA0139,optativa
FGA0143,optativa
FGA0144,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0153,obrigatória
FGA0157,obrigatória
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0168,obrigatória
FGA0178,obrigatória
FGA0184,obrigatória
FGA0187,optativa
FGA0188,optativa
FGA0197,obrigatória
FGA0199,optativa
FGA0204,obrigatória
FGA0250,obrigatória
FGA0254,obrigatória
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
MAT0027,obrigatória
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0071,obrigatória
FGA0008,obrigatória
FGA0009,obrigatória
FGA0037,optativa
FGA0038,obrigatória
FGA0039,obrigatória
FGA0043,obrigatória
FGA0045,obrigatória
FGA0048,obrigatória
FGA0050,obrigatória
FGA0052,optativa
FGA0055,optativa
FGA0063,optativa
FGA0075,optativa
FGA0078,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0102,obrigatória
FGA0102,optativa
FGA0106,optativa
FGA0133,obrigatória
FGA0134,optativa
FGA0143,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0153,obrigatória
FGA0157,obrigatória
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0167,optativa
FGA0168,obrigatória
FGA0169,optativa
FGA0184,obrigatória
FGA0188,optativa
FGA0197,obrigatória
FGA0204,obrigatória
FGA0250,obrigatória
FGA0254,obrigatória
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
MAT0027,obrigatória
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0027,optativa
FGA0055,optativa
FGA0056,optativa
FGA0062,optativa
FGA0102,obrigatória
FGA0102,optativa
FGA0119,optativa
FGA0120,optativa
FGA0133,obrigatória
FGA0134,optativa
FGA0139,obrigatória
FGA0139,optativa
FGA0143,optativa
FGA0144,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0153,obrigatória
FGA0155,optativa
FGA0157,obrigatória
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0167,optativa
FGA0168,obrigatória
FGA0175,optativa
FGA0178,obrigatória
FGA0184,obrigatória
FGA0186,optativa
FGA0188,optativa
FGA0191,optativa
FGA0204,obrigatória
FGA0254,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
ENM0068,obrigatória
FGA0008,obrigatória
FGA0038,obrigatória
FGA0039,obrigatória
FGA0045,obrigatória
FGA0050,obrigatória
FGA0066,optativa
FGA0067,optativa
FGA0069,optativa
FGA0078,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0090,optativa
FGA0102,obrigatória
FGA0102,optativa
FGA0119,optativa
FGA0120,optativa
FGA0133,obrigatória
FGA0144,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0168,obrigatória
FGA0184,obrigatória
FGA0204,obrigatória
FGA0250,obrigatória
FGA0254,obrigatória
FGA0282,optativa
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0025,optativa
MAT0026,obrigatória
MAT0027,obrigatória
MAT0053,optativa
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0071,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0038,obrigatória
FGA0039,obrigatória
FGA0041,optativa
FGA0043,obrigatória
FGA0045,obrigatória
FGA0046,optativa
FGA0048,obrigatória
FGA0050,obrigatória
FGA0052,optativa
FGA0067,optativa
FGA0069,optativa
FGA0075,optativa
FGA0078,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0102,obrigatória
FGA0102,optativa
FGA0133,obrigatória
FGA0134,optativa
FGA0138,optativa
FGA0143,optativa
FGA0144,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0157,obrigatória
FGA0158,optativa
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0167,optativa
FGA0168,obrigatória
FGA0184,obrigatória
FGA0188,optativa
FGA0197,obrigatória
FGA0204,obrigatória
FGA0250,obrigatória
FGA0254,obrigatória
FTD0007,optativa
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
MAT0027,obrigatória
CIC0088,obrigatória
CIC0088,optativa
ENM0080,obrigatória
FGA0008,obrigatória
FGA0039,obrigatória
FGA0075,optativa
FGA0078,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0102,obrigatória
FGA0102,optativa
FGA0106,optativa
FGA0133,obrigatória
FGA0139,obrigatória
FGA0139,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0153,obrigatória
FGA0157,obrigatória
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0167,optativa
FGA0168,obrigatória
FGA0169,optativa
FGA0184,obrigatória
FGA0254,obrigatória
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
MAT0027,obrigatória
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0046,optativa
FGA0055,optativa
FGA0056,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0119,optativa
FGA0120,optativa
FGA0133,obrigatória
FGA0134,optativa
FGA0139,obrigatória
FGA0139,optativa
FGA0143,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0156,optativa
FGA0157,obrigatória
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0166,optativa
FGA0168,obrigatória
FGA0169,optativa
FGA0184,obrigatória
FGA0187,optativa
FGA0188,optativa
FGA0191,optativa
FGA0204,obrigatória
FGA0250,obrigatória
FGA0254,obrigatória
FTD0007,optativa
IFD0171,obrigatória
IFD0179,optativa
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0071,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0009,obrigatória
FGA0011,obrigatória
FGA0021,obrigatória
FGA0037,optativa
FGA0038,obrigatória
FGA0039,obrigatória
FGA0043,obrigatória
FGA0045,obrigatória
FGA0048,obrigatória
FGA0050,obrigatória
FGA0052,optativa
FGA0062,optativa
FGA0063,optativa
FGA0065,optativa
FGA0066,optativa
FGA0067,optativa
FGA0069,optativa
FGA0075,optativa
FGA0078,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0133,obrigatória
FGA0143,optativa
FGA0144,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0153,obrigatória
FGA0155,optativa
FGA0157,obrigatória
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0165,optativa
FGA0168,obrigatória
FGA0178,obrigatória
FGA0184,obrigatória
FGA0187,optativa
FGA0188,optativa
FGA0197,obrigatória
FGA0204,obrigatória
FGA0250,obrigatória
FGA0254,obrigatória
FGA0282,optativa
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
MAT0027,obrigatória
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0133,obrigatória
FGA0143,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0153,obrigatória
FGA0157,obrigatória
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0168,obrigatória
FGA0184,obrigatória
FGA0187,optativa
FGA0188,optativa
FGA0254,obrigatória
FTD0007,optativa
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0071,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0009,obrigatória
FGA0038,obrigatória
FGA0039,obrigatória
FGA0043,obrigatória
FGA0045,obrigatória
FGA0046,optativa
FGA0048,obrigatória
FGA0050,obrigatória
FGA0052,optativa
FGA0055,optativa
FGA0063,optativa
FGA0075,optativa
FGA0078,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0102,obrigatória
FGA0102,optativa
FGA0105,optativa
FGA0106,optativa
FGA0133,obrigatória
FGA0134,optativa
FGA0143,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0153,obrigatória
FGA0157,obrigatória
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0167,optativa
FGA0168,obrigatória
FGA0184,obrigatória
FGA0188,optativa
FGA0197,obrigatória
FGA0204,obrigatória
FGA0250,obrigatória
FGA0254,obrigatória
FGA0282,optativa
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0071,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0009,obrigatória
FGA0021,obrigatória
FGA0034,optativa
FGA0037,optativa
FGA0038,obrigatória
FGA0039,obrigatória
FGA0043,obrigatória
FGA0045,obrigatória
FGA0048,obrigatória
FGA0049,optativa
FGA0050,obrigatória
FGA0052,optativa
FGA0062,optativa
FGA0063,optativa
FGA0066,optativa
FGA0075,optativa
FGA0078,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0121,optativa
FGA0133,obrigatória
FGA0143,optativa
FGA0144,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0153,obrigatória
FGA0157,obrigatória
FGA0158,optativa
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0166,optativa
FGA0168,obrigatória
FGA0184,obrigatória
FGA0187,optativa
FGA0188,optativa
FGA0197,obrigatória
FGA0204,obrigatória
FGA0250,obrigatória
FGA0254,obrigatória
FGA0282,optativa
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
MAT0027,obrigatória
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0075,optativa
FGA0078,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0102,obrigatória
FGA0102,optativa
FGA0133,obrigatória
FGA0143,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0157,obrigatória
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0168,obrigatória
FGA0184,obrigatória
FGA0188,optativa
FGA0197,obrigatória
FGA0204,obrigatória
FGA0254,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
MAT0027,obrigatória
CIC0004,obrigatória
CIC0004,optativa
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
FGA0008,obrigatória
FGA0038,obrigatória
FGA0039,obrigatória
FGA0043,obrigatória
FGA0045,obrigatória
FGA0062,optativa
FGA0078,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0102,obrigatória
FGA0102,optativa
FGA0106,optativa
FGA0119,optativa
FGA0120,optativa
FGA0121,optativa
FGA0133,obrigatória
FGA0148,obrigatória
FGA0150,obrigatória
FGA0157,obrigatória
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0168,obrigatória
FGA0184,obrigatória
FGA0186,optativa
FGA0197,obrigatória
FGA0204,obrigatória
FGA0254,obrigatória
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
MAT0027,obrigatória
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0071,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0009,obrigatória
FGA0011,obrigatória
FGA0021,obrigatória
FGA0037,optativa
FGA0038,obrigatória
FGA0039,obrigatória
FGA0043,obrigatória
FGA0045,obrigatória
FGA0046,optativa
FGA0048,obrigatória
FGA0049,optativa
FGA0050,obrigatória
FGA0052,optativa
FGA0062,optativa
FGA0063,optativa
FGA0075,optativa
FGA0078,optativa
FGA0086,obrigatória
FGA0086,optativa
FGA0087,obrigatória
FGA0087,optativa
FGA0133,obrigatória
FGA0134,optativa
FGA0143,optativa
FGA0148,obrigatória
FGA0150,obrigatória
FGA0153,obrigatória
FGA0155,optativa
FGA0157,obrigatória
FGA0160,obrigatória
FGA0161,obrigatória
FGA0162,obrigatória
FGA0164,obrigatória
FGA0168,obrigatória
FGA0169,optativa
FGA0184,obrigatória
FGA0187,optativa
FGA0197,obrigatória
FGA0204,obrigatória
FGA0250,obrigatória
FGA0254,obrigatória
IFD0171,obrigatória
IFD0173,obrigatória
IQD0125,obrigatória
IQD0126,obrigatória
MAT0024,obrigatória
MAT0026,obrigatória
CIC0088,obrigatória
CIC0088,optativa
ENM0068,obrigatória
ENM0071,obrigatória
ENM0080,obrigatória
FGA0008,obrigatória
FGA0009,obrigatória
FGA0011,obrigatória
FGA0021,obrigatória
FGA0038,obrigatória
FGA0039,obrigatória
FGA0043,obrigatória
FGA0045,obrigatória
FGA0046,optativa
FGA0048,obrigatória
FGA0049,optativa
